datetime,open,high,low,close,volume
2024-08-26,35.45000076293945,35.45000076293945,34.720001220703125,34.75,9700
2024-08-27,34.75,35.279998779296875,34.75,34.779998779296875,5900
2024-08-28,34.779998779296875,35.099998474121094,34.040000915527344,34.720001220703125,20400
2024-08-29,35.09000015258789,36.0,34.75,35.380001068115234,15800
2024-08-30,35.83000183105469,35.83000183105469,34.93000030517578,35.349998474121094,6300
2024-09-03,34.84000015258789,34.84000015258789,32.86000061035156,32.869998931884766,14100
2024-09-04,32.52000045776367,33.22999954223633,32.33000183105469,33.11000061035156,12500
2024-09-05,33.060001373291016,33.83000183105469,32.36000061035156,32.63999938964844,13400
2024-09-06,32.150001525878906,32.470001220703125,31.3799991607666,31.3799991607666,7100
2024-09-09,31.399999618530273,31.690000534057617,30.739999771118164,30.739999771118164,11800
2024-09-10,30.450000762939453,31.0,30.3799991607666,30.559999465942383,4300
2024-09-11,30.25,31.030000686645508,30.0,30.780000686645508,12300
2024-09-12,30.6200008392334,31.489999771118164,30.600000381469727,30.780000686645508,15000
2024-09-13,31.18000030517578,31.799999237060547,30.81999969482422,31.399999618530273,17100
2024-09-16,31.399999618530273,32.099998474121094,31.100000381469727,31.549999237060547,31700
2024-09-17,33.13999938964844,34.2400016784668,32.5099983215332,34.22999954223633,23300
2024-09-18,34.060001373291016,35.83000183105469,34.060001373291016,34.47999954223633,8700
2024-09-19,35.59000015258789,35.599998474121094,34.849998474121094,35.54999923706055,8900
2024-09-20,35.0,35.4900016784668,34.5,34.9900016784668,41900
2024-09-23,35.0,35.099998474121094,33.900001525878906,34.41999816894531,10100
2024-09-24,34.41999816894531,34.630001068115234,34.08000183105469,34.630001068115234,7800
2024-09-25,34.400001525878906,34.400001525878906,33.84000015258789,34.20000076293945,6600
2024-09-26,34.619998931884766,34.970001220703125,33.79999923706055,34.060001373291016,7700
2024-09-27,35.18000030517578,35.18000030517578,34.68000030517578,34.81999969482422,4400
2024-09-30,34.52000045776367,35.09000015258789,34.52000045776367,35.08000183105469,4700
2024-10-01,34.25,34.54999923706055,33.790000915527344,34.2400016784668,10100
2024-10-02,33.75,34.650001525878906,33.75,34.4900016784668,8900
2024-10-03,34.029998779296875,34.29999923706055,33.40999984741211,34.20000076293945,11400
2024-10-04,34.599998474121094,35.09000015258789,34.279998779296875,34.91999816894531,4800
2024-10-07,34.88999938964844,34.88999938964844,34.150001525878906,34.349998474121094,5900
2024-10-08,34.650001525878906,35.16999816894531,34.38999938964844,35.16999816894531,7300
2024-10-09,34.959999084472656,35.61000061035156,34.869998931884766,34.97999954223633,7900
2024-10-10,34.459999084472656,34.95000076293945,34.380001068115234,34.52000045776367,6000
2024-10-11,35.279998779296875,35.59000015258789,34.790000915527344,35.58000183105469,9400
2024-10-14,35.9900016784668,36.0,35.540000915527344,35.63999938964844,13500
2024-10-15,35.939998626708984,36.27000045776367,35.33000183105469,35.68000030517578,27900
2024-10-16,35.790000915527344,36.59000015258789,35.2599983215332,36.279998779296875,26100
2024-10-17,36.5,37.4900016784668,36.349998474121094,37.40999984741211,23300
2024-10-18,37.61000061035156,37.61000061035156,36.79999923706055,37.38999938964844,14800
2024-10-21,37.38999938964844,37.38999938964844,36.7400016784668,36.810001373291016,15000
2024-10-22,36.900001525878906,37.16999816894531,36.79999923706055,36.91999816894531,14200
2024-10-23,36.5,37.060001373291016,35.36000061035156,37.0099983215332,25100
2024-10-24,37.0099983215332,37.43000030517578,36.70000076293945,36.86000061035156,8200
2024-10-25,37.279998779296875,37.790000915527344,36.22999954223633,36.439998626708984,6400
2024-10-28,36.630001068115234,37.45000076293945,36.630001068115234,37.189998626708984,10900
2024-10-29,37.709999084472656,37.95000076293945,36.939998626708984,37.650001525878906,9700
2024-10-30,37.709999084472656,38.540000915527344,37.47999954223633,37.61000061035156,11500
2024-10-31,38.27000045776367,38.27000045776367,37.189998626708984,37.189998626708984,12300
2024-11-01,37.099998474121094,37.4900016784668,36.869998931884766,37.279998779296875,5700
2024-11-04,36.86000061035156,37.70000076293945,36.86000061035156,37.2400016784668,13600
2024-11-05,37.61000061035156,38.0,37.2400016784668,37.900001525878906,15700
2024-11-06,38.0,41.77000045776367,37.9900016784668,41.77000045776367,52300
2024-11-07,41.959999084472656,42.54999923706055,41.59000015258789,42.209999084472656,20900
2024-11-08,42.33000183105469,44.79999923706055,42.0,44.66999816894531,46900
2024-11-11,45.0099983215332,45.630001068115234,43.13999938964844,44.16999816894531,77600
2024-11-12,43.86000061035156,44.900001525878906,43.119998931884766,44.5,29700
2024-11-13,44.599998474121094,46.619998931884766,44.599998474121094,46.18000030517578,53100
2024-11-14,46.709999084472656,49.529998779296875,46.70000076293945,49.20000076293945,37000
2024-11-15,49.150001525878906,49.150001525878906,47.25,48.58000183105469,57200
2024-11-18,48.75,51.47999954223633,48.75,49.59000015258789,68700
2024-11-19,49.0,51.47999954223633,48.849998474121094,50.70000076293945,29300
2024-11-20,50.93000030517578,53.290000915527344,50.5,51.470001220703125,53600
2024-11-21,52.130001068115234,54.5,52.09000015258789,54.29999923706055,36700
2024-11-22,54.65999984741211,56.41999816894531,53.65999984741211,55.15999984741211,67900
2024-11-25,55.959999084472656,57.93000030517578,55.959999084472656,57.0099983215332,77500
2024-11-26,57.09000015258789,57.439998626708984,55.369998931884766,57.220001220703125,45700
2024-11-27,57.79999923706055,58.9900016784668,57.2400016784668,58.72999954223633,35400
2024-11-29,59.0,59.0,57.310001373291016,58.2599983215332,25200
2024-12-02,59.16999816894531,59.59000015258789,57.18000030517578,59.150001525878906,68100
2024-12-03,59.650001525878906,64.44000244140625,59.400001525878906,62.27000045776367,78400
2024-12-04,62.290000915527344,64.20999908447266,60.970001220703125,64.0999984741211,79600
2024-12-05,64.69999694824219,64.69999694824219,60.0,60.79999923706055,91000
2024-12-06,60.66999816894531,64.0,60.66999816894531,63.20000076293945,60700
2024-12-09,63.58000183105469,63.869998931884766,60.279998779296875,61.22999954223633,77300
2024-12-10,61.22999954223633,61.5,59.47999954223633,60.25,69100
2024-12-11,61.11000061035156,62.56999969482422,60.56999969482422,61.97999954223633,88100
2024-12-12,61.380001068115234,62.0099983215332,60.2599983215332,60.79999923706055,33700
2024-12-13,60.5,60.9900016784668,59.68000030517578,60.38999938964844,44400
2024-12-16,59.9900016784668,61.0,58.5,59.79999923706055,48500
2024-12-17,59.95000076293945,60.2599983215332,58.5099983215332,58.68000030517578,49100
2024-12-18,59.38999938964844,59.5,55.0,56.63999938964844,71000
2024-12-19,56.849998474121094,58.13999938964844,55.22999954223633,57.54999923706055,48200
2024-12-20,56.43000030517578,59.25,56.41999816894531,57.5,103400
2024-12-23,57.43000030517578,58.279998779296875,55.349998474121094,56.310001373291016,52300
2024-12-24,56.13999938964844,57.540000915527344,55.130001068115234,57.540000915527344,24500
2024-12-26,57.150001525878906,59.47999954223633,57.150001525878906,59.349998474121094,44400
2024-12-27,59.5,59.95000076293945,56.779998779296875,57.0,29300
2024-12-30,57.349998474121094,57.689998626708984,55.400001525878906,56.619998931884766,54100
2024-12-31,56.95000076293945,56.95000076293945,55.38999938964844,55.779998779296875,34900
2025-01-02,55.790000915527344,57.939998626708984,54.650001525878906,54.84000015258789,41900
2025-01-03,55.029998779296875,60.529998779296875,54.599998474121094,55.72999954223633,69900
2025-01-06,55.849998474121094,56.0099983215332,54.540000915527344,54.93000030517578,54000
2025-01-07,55.0,56.40999984741211,54.459999084472656,56.08000183105469,78500
2025-01-08,55.7400016784668,56.84000015258789,55.5099983215332,55.97999954223633,39500
2025-01-10,55.04999923706055,55.04999923706055,52.45000076293945,53.4900016784668,49500
2025-01-13,52.689998626708984,54.7599983215332,52.689998626708984,54.75,52600
2025-01-14,54.84000015258789,56.7599983215332,54.84000015258789,56.720001220703125,42400
2025-01-15,58.4900016784668,59.40999984741211,58.34000015258789,59.04999923706055,45700
2025-01-16,59.540000915527344,60.2599983215332,59.18000030517578,59.61000061035156,47200
2025-01-17,59.9900016784668,60.88999938964844,58.43000030517578,58.61000061035156,70600
2025-01-21,59.06999969482422,59.959999084472656,58.099998474121094,58.90999984741211,70000
2025-01-22,58.70000076293945,59.2599983215332,57.88999938964844,58.970001220703125,106600
2025-01-23,58.47999954223633,59.25,57.09000015258789,58.310001373291016,47400
2025-01-24,58.43000030517578,58.5099983215332,56.560001373291016,57.099998474121094,43200
2025-01-27,56.0,57.5,55.90999984741211,57.36000061035156,52900
2025-01-28,57.15999984741211,58.47999954223633,57.0,58.08000183105469,81800
2025-01-29,58.2599983215332,61.0,57.95000076293945,60.9900016784668,176600
2025-01-30,61.16999816894531,62.90999984741211,59.75,59.97999954223633,44100
2025-01-31,60.02000045776367,60.47999954223633,58.79999923706055,59.470001220703125,43100
2025-02-03,58.08000183105469,58.08000183105469,55.29999923706055,56.0,76100
2025-02-04,56.06999969482422,56.689998626708984,55.75,56.16999816894531,110500
2025-02-05,57.66999816894531,58.599998474121094,55.88999938964844,58.56999969482422,79200
2025-02-06,59.11000061035156,60.5,57.790000915527344,58.7599983215332,51200
2025-02-07,58.970001220703125,59.810001373291016,57.4900016784668,57.52000045776367,37100
2025-02-10,57.84000015258789,58.099998474121094,56.939998626708984,57.86000061035156,43400
2025-02-11,57.22999954223633,59.150001525878906,57.22999954223633,58.88999938964844,40500
2025-02-12,57.869998931884766,59.0,57.5,58.369998931884766,52600
2025-02-13,58.970001220703125,59.779998779296875,57.400001525878906,59.470001220703125,67500
2025-02-14,59.70000076293945,60.09000015258789,59.380001068115234,59.81999969482422,27400
2025-02-18,59.97999954223633,62.45000076293945,59.97999954223633,61.59000015258789,67700
2025-02-19,61.310001373291016,61.79999923706055,60.709999084472656,61.45000076293945,49400
2025-02-20,61.650001525878906,63.0,59.0099983215332,60.619998931884766,57000
2025-02-21,61.54999923706055,61.54999923706055,56.58000183105469,57.27000045776367,56100
2025-02-24,57.689998626708984,58.29999923706055,56.02000045776367,56.02000045776367,50000
2025-02-25,56.25,56.59000015258789,54.5,55.529998779296875,45800
2025-02-26,56.20000076293945,57.439998626708984,55.529998779296875,55.970001220703125,44000
2025-02-27,56.029998779296875,56.31999969482422,54.650001525878906,54.70000076293945,29300
2025-02-28,54.5,55.20000076293945,54.04999923706055,54.93000030517578,90800
2025-03-03,55.189998626708984,56.84000015258789,48.0,49.279998779296875,138800
2025-03-04,48.0,49.689998626708984,45.4900016784668,48.54999923706055,84900
2025-03-05,48.540000915527344,50.189998626708984,47.599998474121094,49.41999816894531,60000
2025-03-06,48.40999984741211,48.540000915527344,45.400001525878906,45.68000030517578,45100
2025-03-07,45.540000915527344,46.61000061035156,43.66999816894531,46.060001373291016,56300
2025-03-10,44.81999969482422,45.709999084472656,42.20000076293945,42.790000915527344,58200
2025-03-11,43.209999084472656,44.869998931884766,43.060001373291016,44.709999084472656,55500
2025-03-12,44.709999084472656,47.11000061035156,42.22999954223633,46.29999923706055,106600
2025-03-13,45.900001525878906,46.20000076293945,41.66999816894531,43.709999084472656,76700
2025-03-14,44.83000183105469,48.90999984741211,44.81999969482422,48.63999938964844,90200
2025-03-17,48.630001068115234,48.630001068115234,47.0,47.58000183105469,58600
2025-03-18,47.560001373291016,49.29999923706055,46.2400016784668,48.54999923706055,41600
2025-03-19,48.7400016784668,51.599998474121094,48.5,51.5,49200
2025-03-20,50.790000915527344,52.099998474121094,50.36000061035156,51.279998779296875,32300
2025-03-21,50.18000030517578,51.95000076293945,50.04999923706055,50.5099983215332,52500
2025-03-24,51.619998931884766,53.0,51.619998931884766,52.790000915527344,37500
2025-03-25,52.56999969482422,53.0,51.400001525878906,51.900001525878906,36200
2025-03-26,51.88999938964844,52.45000076293945,50.70000076293945,52.02000045776367,46600
2025-03-27,51.61000061035156,53.33000183105469,51.61000061035156,53.0,62200
2025-03-28,52.720001220703125,53.040000915527344,51.150001525878906,51.779998779296875,103800
2025-03-31,50.709999084472656,52.459999084472656,50.25,51.150001525878906,67800
2025-04-01,50.689998626708984,51.02000045776367,48.88999938964844,51.02000045776367,36400
2025-04-02,50.0,52.9900016784668,49.63999938964844,52.880001068115234,48700
2025-04-03,48.90999984741211,50.18000030517578,46.290000915527344,46.970001220703125,49200
2025-04-04,44.04999923706055,45.90999984741211,42.029998779296875,45.04999923706055,92600
2025-04-07,43.720001220703125,47.529998779296875,41.369998931884766,45.61000061035156,66500
2025-04-08,47.599998474121094,49.209999084472656,45.720001220703125,46.52000045776367,104800
2025-04-09,45.90999984741211,53.029998779296875,45.75,52.65999984741211,85200
2025-04-10,50.720001220703125,51.81999969482422,47.81999969482422,50.2400016784668,60300
2025-04-11,50.27000045776367,52.709999084472656,49.459999084472656,51.43000030517578,48200
2025-04-14,52.66999816894531,53.77000045776367,51.25,52.970001220703125,47600
2025-04-15,52.849998474121094,54.25,52.75,53.779998779296875,37200
2025-04-16,53.04999923706055,53.25,51.43000030517578,51.95000076293945,28600
2025-04-17,52.099998474121094,52.849998474121094,50.790000915527344,52.29999923706055,38400
2025-04-21,51.79999923706055,52.459999084472656,49.619998931884766,50.130001068115234,41800
2025-04-22,51.22999954223633,53.33000183105469,50.75,52.970001220703125,51000
2025-04-23,55.09000015258789,56.5099983215332,54.25,54.380001068115234,40700
2025-04-24,54.27000045776367,56.18000030517578,52.20000076293945,56.0,42800
2025-04-25,55.349998474121094,55.540000915527344,54.22999954223633,55.25,35100
2025-04-28,55.400001525878906,55.900001525878906,54.41999816894531,55.63999938964844,58100
2025-04-29,56.540000915527344,56.540000915527344,53.77000045776367,54.09000015258789,41100
2025-04-30,52.810001373291016,55.5,51.709999084472656,54.81999969482422,70200
2025-05-01,55.08000183105469,55.58000183105469,53.2599983215332,53.79999923706055,29200
2025-05-02,54.7400016784668,55.72999954223633,54.54999923706055,55.349998474121094,35500
2025-05-05,54.900001525878906,56.869998931884766,54.880001068115234,55.459999084472656,29900
2025-05-06,54.68000030517578,55.27000045776367,54.0,54.439998626708984,35900
2025-05-07,54.5,55.15999984741211,53.349998474121094,53.81999969482422,34600
2025-05-08,54.88999938964844,56.470001220703125,54.25,55.779998779296875,44700
2025-05-09,54.5,55.93000030517578,53.91999816894531,54.869998931884766,39600
2025-05-12,57.61000061035156,58.29999923706055,56.33000183105469,57.400001525878906,88100
2025-05-13,57.310001373291016,58.9900016784668,57.18000030517578,57.720001220703125,57200
2025-05-14,57.54999923706055,58.540000915527344,55.81999969482422,57.41999816894531,87600
2025-05-15,56.77000045776367,57.20000076293945,52.349998474121094,52.79999923706055,41600
2025-05-16,52.560001373291016,53.619998931884766,52.0099983215332,52.470001220703125,41800
2025-05-19,51.029998779296875,51.08000183105469,48.810001373291016,50.41999816894531,47800
2025-05-20,50.22999954223633,50.7400016784668,49.81999969482422,50.7400016784668,39600
2025-05-21,49.81999969482422,50.4900016784668,49.310001373291016,49.66999816894531,56700
2025-05-22,49.40999984741211,50.2400016784668,48.209999084472656,48.400001525878906,62700
2025-05-23,47.34000015258789,48.459999084472656,46.0,47.41999816894531,47500
2025-05-27,48.380001068115234,49.43000030517578,48.02000045776367,48.88999938964844,35700
2025-05-28,48.79999923706055,49.66999816894531,48.45000076293945,49.349998474121094,49000
2025-05-29,49.79999923706055,49.79999923706055,48.36000061035156,49.349998474121094,26500
2025-05-30,48.86000061035156,49.290000915527344,48.560001373291016,49.04999923706055,40300
2025-06-02,48.70000076293945,49.0099983215332,47.560001373291016,48.689998626708984,61900
2025-06-03,48.689998626708984,50.150001525878906,48.2400016784668,50.150001525878906,36400
2025-06-04,49.95000076293945,50.43000030517578,48.34000015258789,48.900001525878906,32800
2025-06-05,48.709999084472656,49.650001525878906,48.52000045776367,49.22999954223633,36200
2025-06-06,50.2599983215332,51.70000076293945,49.29999923706055,51.61000061035156,40700
2025-06-09,52.02000045776367,52.56999969482422,50.90999984741211,51.90999984741211,77400
2025-06-10,51.93000030517578,52.790000915527344,51.290000915527344,52.5099983215332,59000
2025-06-11,53.40999984741211,53.90999984741211,52.970001220703125,53.65999984741211,37800
2025-06-12,54.45000076293945,54.45000076293945,53.09000015258789,53.88999938964844,72200
2025-06-13,52.81999969482422,52.81999969482422,50.790000915527344,50.939998626708984,66800
2025-06-16,51.560001373291016,52.70000076293945,51.2599983215332,51.4900016784668,62800
2025-06-17,50.58000183105469,51.13999938964844,49.720001220703125,49.720001220703125,42600
2025-06-18,49.58000183105469,51.47999954223633,49.11000061035156,50.400001525878906,47100
2025-06-20,51.189998626708984,51.599998474121094,50.189998626708984,50.959999084472656,81600
2025-06-23,50.70000076293945,52.029998779296875,49.400001525878906,50.66999816894531,78100
2025-06-24,51.56999969482422,52.0,51.0099983215332,51.5099983215332,58900
2025-06-25,51.470001220703125,51.470001220703125,50.36000061035156,50.45000076293945,45800
2025-06-26,50.810001373291016,52.08000183105469,50.34000015258789,52.08000183105469,49700
2025-06-27,52.16999816894531,53.7599983215332,51.720001220703125,53.560001373291016,66100
2025-06-30,53.79999923706055,55.29999923706055,53.79999923706055,54.75,108500
2025-07-01,54.20000076293945,55.810001373291016,53.7400016784668,55.41999816894531,179000
2025-07-02,55.5,57.189998626708984,53.54999923706055,56.90999984741211,69900
2025-07-03,55.689998626708984,57.95000076293945,55.689998626708984,57.63999938964844,30700
2025-07-07,57.13999938964844,58.18000030517578,56.63999938964844,57.540000915527344,48100
2025-07-08,58.27000045776367,58.27000045776367,56.619998931884766,56.97999954223633,78700
2025-07-09,57.310001373291016,57.34000015258789,56.619998931884766,56.97999954223633,65900
2025-07-10,57.11000061035156,59.4900016784668,56.380001068115234,59.040000915527344,268300
2025-07-11,58.459999084472656,58.75,55.66999816894531,55.66999816894531,156600
2025-07-14,55.619998931884766,57.72999954223633,54.310001373291016,55.400001525878906,173400
2025-07-15,55.54999923706055,56.619998931884766,53.61000061035156,53.810001373291016,124400
2025-07-16,54.09000015258789,54.09000015258789,52.369998931884766,52.599998474121094,32500
2025-07-17,52.75,54.15999984741211,52.630001068115234,53.400001525878906,47500
2025-07-18,53.9900016784668,53.9900016784668,51.20000076293945,51.869998931884766,49800
2025-07-21,52.040000915527344,52.88999938964844,51.400001525878906,51.65999984741211,26100
2025-07-22,51.84000015258789,52.43000030517578,50.849998474121094,51.900001525878906,58700
2025-07-23,52.04999923706055,53.119998931884766,45.7400016784668,52.93000030517578,92900
2025-07-24,52.93000030517578,52.93000030517578,51.11000061035156,51.220001220703125,32800
2025-07-25,51.560001373291016,51.560001373291016,50.15999984741211,50.2400016784668,35400
2025-07-28,50.40999984741211,50.790000915527344,49.38999938964844,50.33000183105469,33300
2025-07-29,50.779998779296875,50.95000076293945,48.38999938964844,48.900001525878906,51300
2025-07-30,49.02000045776367,50.43000030517578,48.959999084472656,49.54999923706055,41200
2025-07-31,49.0099983215332,50.099998474121094,49.0099983215332,49.630001068115234,31100
2025-08-01,48.7400016784668,48.7400016784668,46.93000030517578,48.02000045776367,48800
2025-08-04,48.15999984741211,49.4900016784668,48.060001373291016,48.93000030517578,32400
2025-08-05,49.52000045776367,49.58000183105469,48.540000915527344,49.56999969482422,26600
2025-08-06,49.47999954223633,49.939998626708984,49.25,49.88999938964844,18600
2025-08-07,50.75,50.81999969482422,49.04999923706055,49.61000061035156,18300
2025-08-08,51.15999984741211,57.47999954223633,51.15999984741211,56.81999969482422,66700
2025-08-11,57.4900016784668,61.650001525878906,56.7400016784668,59.52000045776367,89300
2025-08-12,60.43000030517578,60.849998474121094,59.33000183105469,60.75,78000
2025-08-13,60.0,62.86000061035156,60.0,62.22999954223633,61000
2025-08-14,61.689998626708984,62.40999984741211,60.43000030517578,62.150001525878906,30900
2025-08-15,63.119998931884766,63.119998931884766,60.61000061035156,61.349998474121094,35100
2025-08-18,61.349998474121094,64.44000244140625,60.0,63.290000915527344,97500
2025-08-19,63.099998474121094,63.7400016784668,62.470001220703125,63.15999984741211,35200
2025-08-20,62.91999816894531,63.290000915527344,61.0099983215332,62.7599983215332,44100
2025-08-21,62.869998931884766,62.869998931884766,60.970001220703125,62.06999969482422,30600
2025-08-22,62.13999938964844,65.94999694824219,61.81999969482422,65.56999969482422,60100
2025-08-25,65.47000122070312,66.98999786376953,65.0199966430664,65.37000274658203,44800
2025-08-26,65.27999877929688,66.98999786376953,65.20999908447266,66.54000091552734,43500
2025-08-27,66.20999908447266,67.5,66.0999984741211,66.25,33900
2025-08-28,67.5999984741211,67.5999984741211,66.44000244140625,66.83000183105469,26900
2025-08-29,66.5199966430664,67.06999969482422,66.2699966430664,66.69999694824219,20900
2025-09-02,65.47000122070312,66.69999694824219,64.75,66.33999633789062,28100
2025-09-03,65.8499984741211,67.20999908447266,65.8499984741211,67.0999984741211,29200
2025-09-04,67.5,68.79000091552734,67.37000274658203,68.76000213623047,35200
2025-09-05,69.47000122070312,69.94000244140625,67.23999786376953,67.83999633789062,40100
2025-09-08,68.27999877929688,69.19999694824219,67.68000030517578,68.08999633789062,39800
2025-09-09,68.0999984741211,68.80000305175781,67.79000091552734,68.1500015258789,27900
2025-09-10,68.66999816894531,69.61000061035156,66.55000305175781,67.13999938964844,34100
2025-09-11,67.27999877929688,68.6500015258789,67.02999877929688,67.94999694824219,38700
2025-09-12,68.94999694824219,75.70999908447266,68.94999694824219,72.16999816894531,83900
2025-09-15,75.30999755859375,78.91000366210938,73.55000305175781,76.1500015258789,115700
2025-09-16,76.58000183105469,77.20999908447266,72.19000244140625,72.5999984741211,101200
2025-09-17,72.55999755859375,73.83000183105469,71.7699966430664,71.7699966430664,135100
2025-09-18,73.97000122070312,74.83000183105469,70.33999633789062,71.5,98600
2025-09-19,71.5199966430664,72.80000305175781,69.04000091552734,70.25,191600
2025-09-22,70.08000183105469,70.9800033569336,69.0199966430664,70.20999908447266,42400
2025-09-23,70.0,70.58999633789062,67.61000061035156,68.16000366210938,94800
2025-09-24,68.83000183105469,69.68000030517578,66.27999877929688,66.75,70100
2025-09-25,66.0199966430664,66.45999908447266,64.04000091552734,64.52999877929688,48700
2025-09-26,65.0,65.70999908447266,62.91999816894531,63.380001068115234,53600
2025-09-29,63.599998474121094,63.599998474121094,60.849998474121094,60.970001220703125,62100
2025-09-30,60.86000061035156,61.130001068115234,57.0099983215332,58.58000183105469,139600
2025-10-01,58.58000183105469,59.70000076293945,57.79999923706055,58.060001373291016,79700
2025-10-02,58.43000030517578,59.0,56.310001373291016,56.400001525878906,73200
2025-10-03,57.09000015258789,58.47999954223633,55.15999984741211,56.72999954223633,92400
2025-10-06,56.900001525878906,57.31999969482422,53.849998474121094,54.13999938964844,86800
2025-10-07,53.959999084472656,54.54999923706055,52.779998779296875,54.13999938964844,91500
2025-10-08,54.189998626708984,55.91999816894531,54.189998626708984,55.369998931884766,76900
2025-10-09,56.0,58.38999938964844,55.099998474121094,57.810001373291016,141900
2025-10-10,58.02000045776367,60.369998931884766,54.630001068115234,54.7599983215332,87100
2025-10-13,55.41999816894531,56.310001373291016,54.40999984741211,56.27000045776367,58700
2025-10-14,55.209999084472656,58.20000076293945,55.209999084472656,58.0099983215332,62600
2025-10-15,59.08000183105469,59.61000061035156,57.02000045776367,57.93000030517578,59400
2025-10-16,57.9900016784668,58.0099983215332,53.2400016784668,53.470001220703125,73100
2025-10-17,53.540000915527344,54.83000183105469,53.439998626708984,53.720001220703125,41400
2025-10-20,53.810001373291016,55.5,53.810001373291016,54.970001220703125,70200
2025-10-21,54.529998779296875,56.470001220703125,54.4900016784668,55.650001525878906,51000
2025-10-22,55.650001525878906,58.47999954223633,54.11000061035156,58.369998931884766,97500
2025-10-23,58.59000015258789,59.59000015258789,57.22999954223633,59.04999923706055,102100
2025-10-24,60.2400016784668,62.630001068115234,58.709999084472656,61.2400016784668,83100
2025-10-27,61.630001068115234,61.810001373291016,58.7599983215332,58.81999969482422,74600
2025-10-28,58.52000045776367,60.09000015258789,57.11000061035156,58.75,63000
2025-10-29,58.40999984741211,59.290000915527344,55.97999954223633,56.279998779296875,69200
2025-10-30,55.900001525878906,57.04999923706055,54.189998626708984,54.29999923706055,50500
2025-10-31,54.0099983215332,55.900001525878906,54.0099983215332,55.11000061035156,49900
2025-11-03,54.84000015258789,56.4900016784668,54.18000030517578,56.31999969482422,65500
2025-11-04,55.66999816894531,56.7400016784668,55.060001373291016,55.2599983215332,43900
2025-11-05,55.5099983215332,57.790000915527344,55.45000076293945,57.70000076293945,56300
2025-11-06,57.11000061035156,58.59000015258789,55.5,56.13999938964844,60100
2025-11-07,55.380001068115234,57.08000183105469,53.4900016784668,54.0099983215332,63700
2025-11-10,53.5,53.5,48.7400016784668,51.0,120400
2025-11-11,51.08000183105469,52.25,50.5,51.689998626708984,88600
2025-11-12,51.34000015258789,52.459999084472656,50.77000045776367,52.45000076293945,102500
2025-11-13,52.119998931884766,54.220001220703125,52.119998931884766,53.33000183105469,88000
2025-11-14,52.83000183105469,54.04999923706055,51.5,53.369998931884766,92900
2025-11-17,52.810001373291016,53.90999984741211,51.20000076293945,51.209999084472656,114500
2025-11-18,50.869998931884766,52.7400016784668,50.869998931884766,52.59000015258789,131200
2025-11-19,52.290000915527344,53.75,52.25,53.619998931884766,90200
2025-11-20,54.22999954223633,54.790000915527344,52.08000183105469,52.20000076293945,130200
2025-11-21,52.11000061035156,54.93000030517578,51.52000045776367,54.540000915527344,78300
2025-11-24,54.25,56.029998779296875,53.540000915527344,55.380001068115234,73500
2025-11-25,55.79999923706055,58.4900016784668,55.65999984741211,58.02000045776367,57200
2025-11-26,57.40999984741211,60.0,57.119998931884766,59.119998931884766,87900
2025-11-28,58.7400016784668,60.0,58.45000076293945,58.95000076293945,77200
2025-12-01,57.849998474121094,58.90999984741211,56.810001373291016,56.810001373291016,74200
2025-12-02,57.369998931884766,58.20000076293945,56.43000030517578,56.599998474121094,49900
